#BESTPOSA,UNKNOWN,0,86.5,FINESTEERING,2062,431679.000,02000020,b1f6,32768;SOL_COMPUTED,SINGLE,48.34967266942,-123.57846746150,2.7820,-19.0000,WGS84,3.2772,1.9838,5.2800,,0.000,0.000,9,9,9,0,00,02,00,01*662ee081
#BESTPOSA,UNKNOWN,0,86.5,FINESTEERING,2062,431680.000,02000020,b1f6,32768;SOL_COMPUTED,SINGLE,48.34971011511,-123.57856239828,2.2557,-19.0000,WGS84,3.2976,2.0370,5.3202,,0.000,0.000,9,9,9,0,00,02,00,01*c1062b9e
#BESTPOSA,UNKNOWN,0,87.0,FINESTEERING,2062,431681.000,02000020,b1f6,32768;SOL_COMPUTED,SINGLE,48.34973715567,-123.57865175293,3.9357,-19.0000,WGS84,6.1084,2.7018,7.4451,,0.000,0.000,8,8,8,0,00,02,00,01*9adddf7d
#BESTPOSA,UNKNOWN,0,86.0,FINESTEERING,2062,431682.000,02000020,b1f6,32768;SOL_COMPUTED,SINGLE,48.34977819762,-123.57875403160,3.3817,-19.0000,WGS84,7.7492,3.0591,8.4981,,0.000,0.000,9,9,9,0,00,02,00,01*99f7c3c5
#BESTPOSA,UNKNOWN,0,85.0,FINESTEERING,2062,431683.000,02000020,b1f6,32768;SOL_COMPUTED,SINGLE,48.34980971459,-123.57885352051,2.6855,-19.0000,WGS84,7.9208,3.2074,8.4368,,0.000,0.000,8,8,8,0,00,02,00,01*05542b0a
#BESTPOSA,UNKNOWN,0,85.5,FINESTEERING,2062,431684.000,02000020,b1f6,32768;SOL_COMPUTED,SINGLE,48.34982035789,-123.57894133355,5.2338,-19.0000,WGS84,9.7195,4.2758,11.5282,,0.000,0.000,8,8,8,0,00,02,00,01*b5b936c0
#BESTPOSA,UNKNOWN,0,86.0,FINESTEERING,2062,431685.000,02000020,b1f6,32768;SOL_COMPUTED,SINGLE,48.34986698402,-123.57905282577,3.3695,-19.0000,WGS84,11.2795,6.0484,15.0885,,0.000,0.000,7,7,7,0,00,02,00,01*bbd8097b
#BESTPOSA,UNKNOWN,0,85.0,FINESTEERING,2062,431686.000,02000020,b1f6,32768;SOL_COMPUTED,SINGLE,48.34987717882,-123.57914431489,6.6571,-19.0000,WGS84,8.4927,4.7200,11.2265,,0.000,0.000,9,9,9,0,00,02,00,01*9f44ed57
#BESTPOSA,UNKNOWN,0,85.0,FINESTEERING,2062,431687.000,02000020,b1f6,32768;SOL_COMPUTED,SINGLE,48.34989811306,-123.57925714241,6.0620,-19.0000,WGS84,8.4216,5.0342,11.9183,,0.000,0.000,8,8,8,0,00,02,00,01*f888c42f
#BESTPOSA,UNKNOWN,0,85.0,FINESTEERING,2062,431688.000,02000020,b1f6,32768;SOL_COMPUTED,SINGLE,48.34989851343,-123.57934783751,9.1191,-19.0000,WGS84,7.7297,4.3665,10.2014,,0.000,0.000,9,9,9,0,00,02,00,01*5ca302b2
